Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban,Light Cleaned Text,Advanced Cleaned Text,Hard Cleaned Text,Fire Probability,Predicted Label,is_wildland_pred,is_urban_pred
Mon Aug 12 23:36:07 +0000 2024,1823141443265049063,Πράσινη Αριστερά,"@vozemberg @neademokratia ""Βιβλικών καταστροφών"". Δεν ξέρετε τι λέτε και τι γράφετε. Η φωτιά μπήκε στα σπίτια λόγω ανικανότητας οργάνωσης.  Είστε επικίνδυνοι για την δημόσια ασφάλεια. Δεν μπορείτε να προστατέψετε κανέναν.",0,0,,,,"""Βιβλικών καταστροφών"". Δεν ξέρετε τι λέτε και τι γράφετε. Η φωτιά μπήκε στα σπίτια λόγω ανικανότητας οργάνωσης. Είστε επικίνδυνοι για την δημόσια ασφάλεια. Δεν μπορείτε να προστατέψετε κανέναν.","""βιβλικων καταστροφων"". δεν ξερετε τι λετε και τι γραφετε. η φωτια μπηκε στα σπιτια λογω ανικανοτητας οργανωσης. ειστε επικινδυνοι για την δημοσια ασφαλεια. δεν μπορειτε να προστατεψετε κανεναν.",βιβλικων καταστροφων ξερετε λετε γραφω φωτια μπηκε σπιτι ανικανοτητα οργανωση επικινδυνος δημοσιος ασφαλεια μπορω προστατεψετε,0.007,0,0,0
Mon Aug 12 23:35:32 +0000 2024,1823141298724814931,🔴Born Red⚪,@pngsrg @harris_stavrou Το τι θα κάνω εγώ είναι δικό μου θέμα φωτεινε παντογνώστη   Όσο για την φωτιά όχι θα περιμένω να την σβήσουν οι μπάτσοι που προσλαμβάνει το κράτος με τις αύρες τους,0,0,,,,Το τι θα κάνω εγώ είναι δικό μου θέμα φωτεινε παντογνώστη Όσο για την φωτιά όχι θα περιμένω να την σβήσουν οι μπάτσοι που προσλαμβάνει το κράτος με τις αύρες τους,το τι θα κανω εγω ειναι δικο μου θεμα φωτεινε παντογνωστη οσο για την φωτια οχι θα περιμενω να την σβησουν οι μπατσοι που προσλαμβανει το κρατος με τις αυρες τους,κανω θεμα φωτεινε παντογνωστης φωτια περιμενω σβηζω μπατσοι προσλαμβανω κρατος αυρα,0.005,0,0,0
Mon Aug 12 23:35:25 +0000 2024,1823141269075366144,Παπα-Ματ#2,"Άφησε 16χιλ να πεθάνουν χωρίς ΜΕΘ στον κορονοϊο,  57 νεκρούς στο έγκλημα στα Τέμπη, 2,5εκ στρέμματα να καούν, πανώλη στη Θεσσαλία, ελικόπτερα να βουλιάξουν φωτιά προχώρησε 30χλμ και έκαψε μια πόλη(Βριλήσσια)  5 χρονιες συνεχείς επιτυχίες Μητσοτακη https://t.co/oOrGvbBCqT",156,41,,,,"Άφησε 16χιλ να πεθάνουν χωρίς ΜΕΘ στον κορονοϊο, 57 νεκρούς στο έγκλημα στα Τέμπη, 2,5εκ στρέμματα να καούν, πανώλη στη Θεσσαλία, ελικόπτερα να βουλιάξουν φωτιά προχώρησε 30χλμ και έκαψε μια πόλη(Βριλήσσια) 5 χρονιες συνεχείς επιτυχίες Μητσοτακη","αφησε 16χιλ να πεθανουν χωρις μεθ στον κορονοιο, 57 νεκρους στο εγκλημα στα τεμπη, 2,5εκ στρεμματα να καουν, πανωλη στη θεσσαλια, ελικοπτερα να βουλιαξουν φωτια προχωρησε 30χλμ και εκαψε μια πολη(βριλησσια) 5 χρονιες συνεχεις επιτυχιες μητσοτακη",αφησε χιλ πεθανουν μεθ κορονοιος νεκρος εγκλημα τεμπη εκ στρεμματα καουν πανωλη θεσσαλια ελικοπτερα βουλιαξουν φωτια προχωρω χλμ εκαψε πολη βριλησσια χρονιος συνεχης επιτυχια μητσοτακη,0.047,0,0,0
Mon Aug 12 23:35:15 +0000 2024,1823141225282863223,Proper Greek Analyst,@Clinodactyly Ναι. 218.000 στρέμματα πριν τη #φωτιά στην Ανατολική Αττική που είναι 100.000+. Ξεπερνούσαν σε καμμένη έκταση ήδη 10 έτη από τα τελευταια 19. https://t.co/L3bW8oULNw,4,0,,,,Ναι. 218.000 στρέμματα πριν τη #φωτιά στην Ανατολική Αττική που είναι 100.000+. Ξεπερνούσαν σε καμμένη έκταση ήδη 10 έτη από τα τελευταια 19.,ναι. 218.000 στρεμματα πριν τη #φωτια στην ανατολικη αττικη που ειναι 100.000+. ξεπερνουσαν σε καμμενη εκταση ηδη 10 ετη απο τα τελευταια 19.,στρεμματο φωτια ανατολικος αττικος ξεπερνουσαν καμμενη εκταση ετος τελευταια,0.101,0,0,0
Mon Aug 12 23:34:30 +0000 2024,1823141040145961260,Thomas X,@LamprosDrosos Ευτυχώς το είχαμε τότε με την φωτιά στο μάτι....,0,0,,,,Ευτυχώς το είχαμε τότε με την φωτιά στο μάτι...,ευτυχως το ειχαμε τοτε με την φωτια στο ματι...,φωτια ματι,0.011,0,0,0
Mon Aug 12 23:34:27 +0000 2024,1823141025873080336,ζαχαρονικόλας,"@myrtozax ""Δεν υπήρξαν ιδιαίτερα σοβαρές φωτιές""...!!!! Καίγεται Η Ελλάδα, απ'το βορά μέχρι το νότο, και η κυρά Μάρθα...χτενιζεται!!! Ζουρλομανδύας σας πρέπει, σαπάκια του καθεστώτος Μιζοτακη...",5,1,,,,"""Δεν υπήρξαν ιδιαίτερα σοβαρές φωτιές""...! Καίγεται Η Ελλάδα, απ'το βορά μέχρι το νότο, και η κυρά Μάρθα...χτενιζεται! Ζουρλομανδύας σας πρέπει, σαπάκια του καθεστώτος Μιζοτακη...","""δεν υπηρξαν ιδιαιτερα σοβαρες φωτιες""...! καιγεται η ελλαδα, απ'το βορα μεχρι το νοτο, και η κυρα μαρθα...χτενιζεται! ζουρλομανδυας σας πρεπει, σαπακια του καθεστωτος μιζοτακη...",υπηρξαν ιδιαιτερα σοβαρος φωτια καιγεται ελλαδα απο βορα νοτος κυρα μαρθα χτενιζεται ζουρλομανδυας σαπακι καθεστως μιζοτακη,0.008,0,0,0
Mon Aug 12 23:33:05 +0000 2024,1823140681134530570,Γραίγος 🇬🇷,"@epaggelmatiassk Θα άραζαν σε κανένα ύψωμα, θα έβλεπαν την φωτιά , θα έπιναν μπύρες και μπάφους ακούγοντας εντεχνοκουλτουριάρικα επαναστατικά τραγούδια.",1,0,,,,"Θα άραζαν σε κανένα ύψωμα, θα έβλεπαν την φωτιά , θα έπιναν μπύρες και μπάφους ακούγοντας εντεχνοκουλτουριάρικα επαναστατικά τραγούδια.","θα αραζαν σε κανενα υψωμα, θα εβλεπαν την φωτια , θα επιναν μπυρες και μπαφους ακουγοντας εντεχνοκουλτουριαρικα επαναστατικα τραγουδια.",αραζαν υψωμα εβλεπαν φωτια επιναν μπυρα μπαφος ακουγω εντεχνοκουλτουριαρικα επαναστατικος τραγουδια,0.007,0,0,0
Mon Aug 12 23:32:52 +0000 2024,1823140627418116236,Παράτυπος γήινος 🇵🇸 🇱🇧 🇻🇪,Αμα πιασει φωτιά η κυψέλη πείτε μου.,0,0,,,,Αμα πιασει φωτιά η κυψέλη πείτε μου.,αμα πιασει φωτια η κυψελη πειτε μου.,αμα πιασει φωτια κυψελη πειτε,0.008,0,0,0
Mon Aug 12 23:32:33 +0000 2024,1823140549219524805,Ηώ,"@Monika29698435 Ερχόμενη από ταξίδι σήμερα το μεσημέρι, έπιασα Δεύτερο. Τραγουδάκια και κουβεντούλα. Κάποια στιγμή λέει η εκφωνήτρια η οποία ενδιάμεσα έλεγε και ειδήσεις για τη φωτιά και λάμβανε μνματα:΄΄ Για ανεμογενήτριες ε; Συμφωνώ. Τι να λέμε τώρα;΄΄  Η δική μας ΕΡΤ.😠",0,0,,,,"Ερχόμενη από ταξίδι σήμερα το μεσημέρι, έπιασα Δεύτερο. Τραγουδάκια και κουβεντούλα. Κάποια στιγμή λέει η εκφωνήτρια η οποία ενδιάμεσα έλεγε και ειδήσεις για τη φωτιά και λάμβανε μνματα:΄΄ Για ανεμογενήτριες ε; Συμφωνώ. Τι να λέμε τώρα;΄΄ Η δική μας ΕΡΤ.","ερχομενη απο ταξιδι σημερα το μεσημερι, επιασα δευτερο. τραγουδακια και κουβεντουλα. καποια στιγμη λεει η εκφωνητρια η οποια ενδιαμεσα ελεγε και ειδησεις για τη φωτια και λαμβανε μνματα:΄΄ για ανεμογενητριες ε; συμφωνω. τι να λεμε τωρα;΄΄ η δικη μας ερτ.",ερχομενος ταξιδι σημερα μεσημερι επιασα δευτερος τραγουδακια κουβεντουλα στιγμη λεει εκφωνητρια ενδιαμεσα ελεγε ειδησεις φωτια λαμβανε μνματα ανεμογενητριος ε συμφωνω λεμε τωρα δικος ερτ,0.009,0,0,0
Mon Aug 12 23:31:22 +0000 2024,1823140249025065419,Giannis Eutuxiadis,Φωτιά στην Αττική: «Καμπανάκι» από Κολυδά για κίνδυνο αναζωπυρώσεων τα ξημερώματα https://t.co/8HQ1P6qqVu,0,0,,,,Φωτιά στην Αττική: «Καμπανάκι» από Κολυδά για κίνδυνο αναζωπυρώσεων τα ξημερώματα,φωτια στην αττικη: «καμπανακι» απο κολυδα για κινδυνο αναζωπυρωσεων τα ξημερωματα,φωτια αττικος καμπανακι κολυδα κινδυνος αναζωπυρωσεων ξημερωματα,0.906,1,0,0
Mon Aug 12 23:30:39 +0000 2024,1823140068531318920,Claire,@korinaki9 Ποιος καλός άνθρωπος θα βάλει φωτιά στη Βουλή ρε πούστη μου να ηρεμήσουμε,8,0,,,,Ποιος καλός άνθρωπος θα βάλει φωτιά στη Βουλή ρε πούστη μου να ηρεμήσουμε,ποιος καλος ανθρωπος θα βαλει φωτια στη βουλη ρε πουστη μου να ηρεμησουμε,ποιος καλος ανθρωπος βαζω φωτια βουλη ρε πουστη ηρεμω,0.005,0,0,0
Mon Aug 12 23:30:25 +0000 2024,1823140011115458679,Spyros K,@VforVolemenos Ξαναδιάβασε τι έχεις γράψει μήπως και καταλάβεις ότι η φωτιά ξεκίνησε από τον Βαρνάβα και έφτασε ανενόχλητη μέχρι το Χαλανδρι Αλλά για σένα μαλλον είναι επιτυχία που δεν έφθασε μέχρι τους Αμπελοκήπους,1,0,,,,Ξαναδιάβασε τι έχεις γράψει μήπως και καταλάβεις ότι η φωτιά ξεκίνησε από τον Βαρνάβα και έφτασε ανενόχλητη μέχρι το Χαλανδρι Αλλά για σένα μαλλον είναι επιτυχία που δεν έφθασε μέχρι τους Αμπελοκήπους,ξαναδιαβασε τι εχεις γραψει μηπως και καταλαβεις οτι η φωτια ξεκινησε απο τον βαρναβα και εφτασε ανενοχλητη μεχρι το χαλανδρι αλλα για σενα μαλλον ειναι επιτυχια που δεν εφθασε μεχρι τους αμπελοκηπους,ξαναδιαβασε γραψει καταλαβεις φωτια ξεκινω βαρναβας φτανω ανενοχλητος χαλανδρι σενα μαλλον επιτυχια εφθασε αμπελοκηπους,0.01,0,0,0
